"","Longitude","Latitude","radiation","nightlight_450","nightlight_4950","nightlight_3150","nightlight_900","elevation","industry_1000","industry_100","industry_25","industry_3000","industry_300","industry_5000","industry_500","industry_50","population_1000","population_3000","population_5000","road_class_1_1000","road_class_1_100","road_class_1_25","road_class_1_3000","road_class_1_300","road_class_1_5000","road_class_1_500","road_class_1_50","road_class_2_1000","road_class_2_100","road_class_2_25","road_class_2_3000","road_class_2_300","road_class_2_5000","road_class_2_500","road_class_2_50","road_class_3_1000","road_class_3_100","road_class_3_25","road_class_3_3000","road_class_3_300","road_class_3_5000","road_class_3_500","road_class_3_50","temperature_2m_10","temperature_2m_11","temperature_2m_12","temperature_2m_1","temperature_2m_2","temperature_2m_3","temperature_2m_4","temperature_2m_5","temperature_2m_6","temperature_2m_7","temperature_2m_8","temperature_2m_9","trop_mean_filt","wind_speed_10m_10","wind_speed_10m_11","wind_speed_10m_12","wind_speed_10m_1","wind_speed_10m_2","wind_speed_10m_3","wind_speed_10m_4","wind_speed_10m_5","wind_speed_10m_6","wind_speed_10m_7","wind_speed_10m_8","wind_speed_10m_9","Countrycode","AirQualityStation","Altitude","MeasurementType","AirQualityStationType","AirQualityStationArea","EquivalenceDemonstrated","MeasurementEquipment","InletHeight","BuildingDistance","KerbDistance","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"442",13.31825,52.463611,2.900003,20.883747,19.062044,17.055111,19.862129,50.689213,0,0,0,82875,0,299115,0,0,16666.847656,122552.65625,335309.6875,5862.918945,0,0,39379.867188,0,59897.554688,211.025772,0,0,0,0,7652.154297,0,27674.564453,0,0,47410.890625,276.576508,50.229694,337358.9375,3786.07666,813254.4375,10294.716797,86.589874,12.010921,5.934421,3.263482,-1.50491,1.947267,6.926462,8.077814,14.696112,18.45171,18.651253,19.030363,14.216244,487.200439,3.668267,3.128688,3.67475,2.758752,3.302958,2.970201,3.323267,2.75926,3.134328,2.478103,2.689402,2.895863,"DE","STA.DE_DEBE061",45,"automatic","traffic","urban","ref","",3.6,3,1,25.2741698841699,20.5972586872587,20.2117760617761,31.1961003861004,41.7358301158301,58.693667953668,67.6996511627906,66.96359375,62.8536964980545,55.2836575875487,51.993253968254,50.411640625,50.2549224806202,51.9581640625,57.7422480620155,61.5192996108949,61.1616279069767,61.4839230769231,60.6411538461539,56.2378076923077,50.470923076923,45.0295384615385,40.0251153846154,34.4026153846154
"443",13.332972,52.5066,2.903123,63.651539,32.36499,36.710007,56.798367,41.208199,0,0,0,176715,0,909330,0,0,15318.691406,141795.1875,385717.59375,0,0,0,4691.8125,0,81273.109375,0,0,2780.85083,0,0,27806.783203,0,63821.960938,0,0,33180.230469,751.720398,139.267044,302988.96875,3843.523193,751435.5625,8787.012695,224.582397,11.995562,5.919777,3.247228,-1.538291,1.921145,6.902297,8.063554,14.686378,18.458431,18.647287,19.022511,14.202666,514.695801,3.675766,3.136444,3.682337,2.765702,3.310903,2.97541,3.331093,2.767004,3.142823,2.484124,2.695857,2.905448,"DE","STA.DE_DEBE067",35,"automatic","traffic","urban","ref","",3.5,40,2,30.4389230769231,27.4501153846154,26.6541153846154,26.9673846153846,31.8604230769231,43.1950769230769,51.6756756756757,56.1005019305019,57.9462934362935,55.8850387596899,52.0258687258687,50.7722440944882,50.1366926070039,50.7884108527132,53.0655905511811,55.8020784313725,58.434765625,59.8065891472868,59.7369498069498,57.1674230769231,50.9286923076923,47.0467692307693,42.3203076923077,36.1371923076923
"444",13.342138,54.323514,2.915765,0.697412,0.15549,0.181398,0.788448,20.794403,27030,9435,1275,27030,17850,111690,17850,3315,561.276611,1061.843262,2222.249023,0,0,0,0,0,4625.560059,0,0,0,0,0,0,0,0,0,0,8356.314453,0,0,22957.347656,0,53840.960938,420.523376,0,11.899652,6.398701,3.689921,0.454585,1.958506,5.562601,6.860308,12.667652,16.51169,16.944252,17.992012,14.25797,198.023758,6.084012,5.361158,6.158461,4.824734,5.447938,4.672404,5.30938,4.580353,5.386536,4.331851,4.486088,4.989474,"DE","STA.DE_DEMV026",17,"automatic","background","rural","ref","",3.5,-999,-999,4.36730769230769,4.33461538461538,4.26653846153846,4.25346153846154,4.52932692307692,4.82923076923077,5.19230769230769,5.2526923076923,5.03822393822394,4.546484375,4.12047244094488,3.61513944223108,3.47859922178989,3.485,3.65346153846154,3.93961538461538,4.45653846153846,4.79461538461539,4.92076923076923,5.08192307692307,5.11384615384615,5.01692307692308,5.05115384615385,4.99038461538461
"445",13.346826,50.9163,2.984686,20.6514,2.912767,5.907985,16.59421,399.689941,15045,0,0,442680,0,1055445,0,0,7927.483398,29001.810547,35758.996094,0,0,0,0,0,0,0,0,3875.281738,182.755524,42.768852,12922.90625,611.094482,21306.5,1042.698975,96.643059,32530.308594,557.714966,130.87677,107648.625,4458.090332,170697.25,11848.380859,246.487854,10.476437,4.280692,1.316975,-4.418822,1.092215,5.87377,6.363012,13.268384,17.559008,17.786982,18.131752,12.232565,313.154999,3.64978,3.060115,3.654432,2.916023,3.122176,3.023562,2.994875,2.399129,2.8004,2.503128,2.409232,2.582657,"DE","STA.DE_DESN017",393,"passive","background","urban","ref","",4,-999,-999,15.4473846153846,14.826,14.9151923076923,17.0510384615385,24.9355384615385,33.5223076923077,36.3897307692308,34.6660617760618,29.6311969111969,26.4040077821012,24.0403529411765,21.6251764705882,21.536837944664,22.7449212598425,24.7504651162791,27.1800775193798,28.9286486486486,29.0612741312741,28.6086486486486,27.4088030888031,25.9984555984556,23.6589575289575,20.2881467181467,17.6548648648649
"446",13.348775,52.485814,2.909262,25.537403,28.6101,29.323803,24.781797,41.866879,0,0,0,59670,0,538815,0,0,17020.146484,142931.96875,371742.5,1895.804565,0,0,36282.914062,0,64871.84375,0,0,7104.677734,0,0,23150.603516,1012.954224,53615.972656,3535.486572,0,39800.148438,316.366943,52.798241,316808.1875,2444.399902,787107.5,8735.670898,110.086678,11.979051,5.904035,3.229755,-1.574177,1.893064,6.876319,8.048224,14.675914,18.465658,18.643026,19.014069,14.188069,502.800842,3.683829,3.144783,3.690494,2.773173,3.319444,2.98101,3.339506,2.775328,3.151954,2.490596,2.702796,2.915751,"DE","STA.DE_DEBE018",40,"automatic","background","urban","ref","",3.9,-999,-999,22.6535,20.4596153846154,19.4426923076923,19.8298076923077,22.5410769230769,28.8468076923077,33.9496153846154,34.5466153846154,30.9764728682171,26.356138996139,23.0237209302326,21.2287058823529,19.7349027237354,19.843488372093,20.6856640625,22.695,24.9029230769231,27.1667307692308,30.3216538461539,32.3449230769231,31.5609230769231,30.9888461538462,29.0485714285714,26.2250384615385
"447",13.349326,52.543041,2.90356,21.367039,28.51639,23.967897,21.594105,41.018066,103785,0,0,636225,0,1554480,0,0,15696.333984,128827.820312,360997.1875,0,0,0,6893.061035,0,35421.210938,0,0,6200.078125,0,0,29185.359375,0,80091.09375,224.933411,0,26264.617188,610.447571,65.451462,203908.546875,3648.856445,592236.875,8513.591797,141.638855,11.975794,5.901694,3.227467,-1.570635,1.891768,6.872927,8.044078,14.671122,18.456905,18.636024,19.008656,14.184289,531.936218,3.684556,3.145859,3.691513,2.773654,3.320711,2.980984,3.33961,2.775481,3.152041,2.490408,2.703469,2.916745,"DE","STA.DE_DEBE010",35,"automatic","background","urban","ref","",3.9,-999,-999,26.1246341463415,23.7931275720165,23.7401619433198,24.4922222222222,27.8445267489712,34.9735483870968,40.6478823529412,39.7959607843137,36.3747244094488,32.190694980695,28.9522924901186,26.4106746031746,25.6237154150198,25.5604296875,26.7449609375,27.7292996108949,29.9190272373541,31.3376061776062,32.8735521235521,34.5041312741313,34.3003088803089,33.8090322580645,31.7143495934959,29.1727125506073
"448",13.368103,52.398406,2.9238,9.816062,8.5299,8.535854,11.214787,46.070015,167280,0,0,653565,0,1143420,255,0,5352.165039,69645.398438,181753.984375,0,0,0,2095.717285,0,10570.396484,0,0,0,0,0,14645.128906,0,41156.359375,0,0,3634.098145,0,0,137678.09375,0,387852.96875,589.882812,0,12.001517,5.926528,3.264179,-1.575402,1.956727,6.908174,8.07425,14.753462,18.617744,18.737516,19.073223,14.220819,431.137421,3.682041,3.135438,3.681211,2.776466,3.30493,2.994604,3.351145,2.786823,3.170858,2.516566,2.701849,2.91416,"DE","STA.DE_DEBE027",45,"automatic","background","rural-nearcity","ref","",3.7,-999,-999,14.5001544401544,13.9748449612403,13.4339534883721,13.436976744186,14.5283333333333,16.7150775193798,19.4189615384615,19.9285769230769,17.5011923076923,14.1339382239382,11.8860546875,10.5752380952381,9.743828125,9.8236186770428,10.2633725490196,10.974140625,11.961,13.2851538461538,14.46,15.7389615384615,16.8123461538461,16.8357307692308,16.5075384615385,15.8160769230769
"449",13.38772,52.438115,2.915939,17.721058,15.436508,15.864674,17.352119,49.734802,71655,0,0,897855,0,1688865,255,0,13278.775391,121986.34375,320290.5,0,0,0,4027.603516,0,40356.457031,0,0,5837.882812,459.355774,151.987061,16399.824219,1753.668457,28840.617188,3109.426758,231.312744,20949.789062,19.702557,0,195410.515625,676.342285,598428.5625,4434.247559,0,11.971709,5.897346,3.225751,-1.605451,1.889312,6.865525,8.043859,14.695944,18.528774,18.675388,19.030134,14.186585,465.955322,3.691953,3.149704,3.695337,2.781664,3.323289,2.990971,3.352194,2.787463,3.168156,2.50714,2.708895,2.926055,"DE","STA.DE_DEBE069",50,"automatic","traffic","urban","ref","",3.1,13,1,28.2448461538462,24.7255384615385,24.5063461538461,27.5849230769231,36.7754230769231,54.73,65.9835384615384,66.7969111969112,61.0632170542636,56.2423552123552,54.2021705426357,52.7986614173228,55.1106563706564,56.5827519379845,60.8896887159533,63.5073255813954,63.7089105058366,62.8967054263566,61.0374517374517,57.4294230769231,52.9535384615385,49.2025,43.3365769230769,36.2989230769231
"450",13.418833,52.513606,2.901,47.535652,33.29985,42.271217,47.909019,41.899319,24735,0,0,41820,13005,403665,24735,0,17266.199219,149400.125,390798.4375,0,0,0,0,0,6504.021973,0,0,6294.04248,0,0,50587.9375,0,111068.492188,0,0,32080.912109,119.608978,0,284228.21875,3373.036621,696640,9969.966797,0,11.95365,5.879719,3.202208,-1.619539,1.850245,6.841546,8.025799,14.664652,18.478519,18.641655,19.008242,14.167008,489.46283,3.700545,3.160251,3.705931,2.786498,3.336489,2.989672,3.354879,2.789457,3.168987,2.503916,2.714303,2.936185,"DE","STA.DE_DEBE068",35,"automatic","background","urban","ref","",3.5,-999,-999,23.8757915057915,22.1091891891892,21.0913513513514,20.5812355212355,21.8893023255814,28.3139688715953,34.7498054474708,36.7714007782101,35.9903488372093,32.9514285714286,28.5882945736434,25.8869230769231,24.1033852140078,25.0208949416342,26.5747470817121,28.3401171875,30.334140625,32.1851538461538,34.5469615384615,34.1926538461539,32.0023461538462,31.3187692307692,29.3113461538461,26.7448076923077
"451",13.420573,48.947611,3.072912,0,0.038218,0.010996,0,816.592346,0,0,0,0,0,0,0,0,0,0,552.417297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3741.832031,0,21684.707031,0,0,8.928741,2.2111,-1.327394,-6.372343,0.637351,4.520462,5.437215,12.537132,17.343771,17.29314,18.034246,10.90344,156.271133,2.193571,1.864696,2.061571,1.903382,1.866919,2.085676,2.069434,1.646026,1.943324,1.902745,1.5421,1.589221,"DE","STA.DE_DEUB046",858,"automatic","background","rural-remote","no","",3.5,-999,-999,4.35529166666667,4.04807531380753,4.01481171548117,3.9485,3.830625,3.85054166666666,3.864125,4.01214285714285,4.06601694915254,4.03901709401709,4.11763948497854,4.08777777777777,4.17957264957265,4.38415254237288,4.73798319327731,5.21474789915967,5.58147058823529,5.86025210084034,5.62168067226891,5.4542259414226,5.32330543933055,4.94364016736401,4.75953974895398,4.561375
"452",13.422039,48.573629,3.194889,11.002855,2.953608,5.363187,9.521009,298.355438,0,0,0,81600,0,346290,0,0,4328.963867,23628.527344,38276.53125,0,0,0,2966.544922,0,20604.271484,0,0,9504.46875,175.535156,25.013893,26996.689453,1580.67688,42915.234375,3526.86084,66.96627,19447.804688,98.562836,0.201478,126234.164062,874.819153,237284.90625,4274.812012,12.813144,10.737575,3.998221,0.951676,-4.664874,2.832461,6.974092,7.956457,14.637261,19.6866,19.704994,20.113216,12.904275,278.12088,2.470884,2.145806,2.439545,2.273262,2.218853,2.427041,2.318093,1.967149,2.102466,2.129845,1.751803,1.694641,"DE","STA.DE_DEBY118",300,"automatic","background","urban","ref","",3.5,-999,-999,28.7141538461539,26.5062307692308,24.6968461538462,24.7551923076923,27.7560384615385,33.5415384615385,39.1388461538461,40.735444015444,38.5875581395349,34.2660231660232,30.8022007722008,28.8695384615385,28.3105,28.9087692307692,30.8922307692308,33.5727307692308,38.1075,42.7302692307693,48.6401538461538,51.2512692307692,47.0983076923077,42.1115384615385,37.1094615384615,33.3382692307692
"453",13.424304,52.349703,2.938457,4.518197,3.636024,3.495857,4.854039,44.11829,0,0,0,13515,0,371535,0,0,2221.649658,12578.226562,36236.46875,2705.137451,0,0,15108.081055,0,27424.726562,0,0,0,0,0,10160.84668,0,23571.746094,0,0,22956.160156,257.520325,45.675587,112151.625,2454.137695,220237.09375,6266.074219,96.346054,12.059753,5.975024,3.316765,-1.475542,2.041173,7.044644,8.149653,14.840151,18.70219,18.828615,19.194363,14.310433,387.861572,3.65972,3.110512,3.65202,2.752558,3.275767,2.974149,3.318773,2.752104,3.141588,2.503958,2.671916,2.888538,"DE","STA.DE_DEBB086",43,"passive","background","suburban","ref","",3.5,-999,-999,16.7960769230769,16.3505769230769,15.5588076923077,15.5381153846154,16.7014615384615,18.7261538461539,21.1756538461538,20.1843846153846,17.3152123552124,14.3678846153846,12.0838076923077,10.6766153846154,10.1906153846154,10.3540540540541,10.8720849420849,11.9944230769231,13.7435384615385,15.772,17.9903846153846,19.922,20.6703076923077,20.5247692307692,19.3139615384615,18.13
"454",13.430844,52.489451,2.905864,18.368013,29.209354,25.246969,19.20923,42.435387,510,0,0,164730,0,1322940,0,0,15929.411133,128344.5625,370373.125,0,0,0,0,0,31986.578125,0,0,0,0,0,10921.073242,0,78494.226562,0,0,37721.785156,379.838013,113.319244,242793.4375,3968.898926,633115.5,11265.044922,205.238342,11.952619,5.878713,3.200961,-1.619468,1.848581,6.841143,8.025113,14.665134,18.47938,18.642605,19.009396,14.166425,478.59317,3.702061,3.161392,3.707119,2.787394,3.33794,2.990032,3.355975,2.790287,3.170258,2.505109,2.714932,2.937904,"DE","STA.DE_DEBE034",35,"automatic","background","urban","ref","",3.9,-999,-999,25.3238759689922,22.9084108527132,21.4780155642023,21.2649612403101,23.2290697674419,29.0498062015504,34.9344186046512,36.195719844358,32.7378823529412,28.4571538461539,24.960233463035,22.6163385826771,21.4553359683795,21.769842519685,23.1024015748031,24.9483333333333,27.4299227799228,29.7928185328186,33.0160852713178,35.5122480620155,35.2355426356589,33.8006589147287,32.3313953488372,29.5727906976744
"455",13.433967,52.481709,2.907408,20.443272,25.476665,22.60083,19.463152,48.236343,1785,0,0,488835,0,1341045,0,0,15886.973633,121416.703125,360997.1875,0,0,0,16235.833984,0,31314.267578,0,0,0,0,0,9585.680664,0,61692.296875,0,0,44117.585938,713.830383,120.025177,222867.9375,4304.446289,605692.0625,12125.389648,307.00415,11.952329,5.87843,3.20061,-1.619448,1.848113,6.84103,8.02492,14.66527,18.479622,18.642874,19.00972,14.16626,475.659027,3.702487,3.161713,3.707453,2.787646,3.338347,2.990134,3.356283,2.790521,3.170616,2.505445,2.715109,2.938387,"DE","STA.DE_DEBE064",40,"automatic","traffic","urban","ref","",2.3,4,1,35.0553461538462,31.1708846153846,28.4151153846154,27.4496153846154,31.7930769230769,44.2080384615385,53.4166153846154,57.0826254826255,57.0752123552123,56.8454263565892,57.7721653543307,58.64836,58.8376953125,60.5850972762646,64.4462162162162,69.1116923076924,71.842923076923,71.2103088803089,70.9470769230769,64.7498461538462,56.7713461538461,51.0671153846153,46.5034230769231,40.8906538461539
"456",13.441654,52.467534,2.909855,25.318884,19.662935,19.184631,24.338093,43.84766,60690,0,0,880260,0,1332120,0,0,15811.603516,117425.21875,337167.125,7346.395996,0,0,22521.542969,0,33480.28125,0,0,0,0,0,4495.922363,0,32768.101562,0,0,33363.84375,590.801941,88.110901,204101.640625,3393.353027,570562.1875,9910.449219,169.265991,11.951685,5.877801,3.199831,-1.619403,1.847073,6.840778,8.024492,14.665572,18.48016,18.643467,19.010441,14.165895,470.338043,3.703435,3.162426,3.708195,2.788206,3.339254,2.99036,3.356968,2.79104,3.17141,2.506191,2.715502,2.939462,"DE","STA.DE_DEBE063",40,"automatic","traffic","urban","ref","",2.3,2,2,33.9856923076923,30.5249615384615,28.9954230769231,30.9998069498069,38.3119691119691,53.3192307692308,61.9082692307692,63.0860231660232,61.0464478764479,56.8866926070039,53.6051171875,54.2079150579151,54.1246484375,58.1248412698413,60.2589575289575,64.2912692307692,63.4891538461539,64.1085769230769,61.2114230769232,57.8817307692307,55.305,51.9633846153846,47.5706153846154,40.6460769230769
"457",13.465078,50.659097,2.910522,0.009379,0.067009,0.107927,0.035388,779.79126,1530,0,0,53040,0,117555,0,0,90.850372,3587.993652,4711.210938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5119.541016,25.055532,0,61904.699219,266.907776,110569.03125,572.227905,0,9.154074,3.070711,0.067102,-5.964126,-0.30472,4.661775,5.314203,12.261113,16.779406,16.896633,17.086073,10.83219,285.119751,3.240912,2.666747,3.176016,2.524459,2.648222,2.710549,2.892125,2.280839,2.660615,2.341786,2.155242,2.302388,"DE","STA.DE_DESN074",785,"automatic","background","rural-regional","ref","",3.7,-999,-999,8.59649805447471,8.29626459143969,7.86042801556421,7.96657587548638,8.23634241245136,8.36354085603112,8.49054474708171,8.41286274509804,8.0386328125,7.43153543307087,6.9313779527559,6.79798387096775,6.71099206349207,6.59496031746032,6.82678431372549,7.48093385214008,8.12782101167316,8.46945736434108,8.83290697674419,8.97666666666666,8.99934108527131,9.45790697674418,9.4341472868217,9.17550387596899
"458",13.469931,52.514072,2.907,29.446985,27.689119,29.592295,30.729858,43.860733,20400,0,0,431460,0,1311975,0,0,16867.804688,138407.34375,378290,0,0,0,0,0,0,0,0,4462.794434,384.404877,126.704903,37569.542969,1166.112915,93117.875,1979.885864,224.099411,35797.679688,199.175507,11.947945,222598.59375,3359.831543,631834.5625,9610.245117,37.722771,11.949204,5.875381,3.19683,-1.619232,1.84307,6.839808,8.022843,14.666733,18.482231,18.645756,19.013218,14.164491,469.524078,3.707083,3.165171,3.711052,2.790363,3.342743,2.991228,3.359605,2.793037,3.174468,2.509063,2.717015,2.943599,"DE","STA.DE_DEBE065",40,"automatic","traffic","urban","ref","",3.6,6,1,30.6248461538462,28.6801923076923,26.8634615384615,27.8991153846154,35.8066538461539,48.9833590733591,55.9279922779923,55.8100775193798,53.0402316602317,49.743488372093,47.7040392156863,47.0870588235294,47.820274509804,49.8307114624506,53.7170355731225,57.6255813953488,55.6733720930233,52.978416988417,50.36,47.7911153846154,44.9031153846154,42.8253846153846,39.7623846153846,34.7733076923077
"459",13.483079,52.644169,2.892187,1.526221,3.882275,3.423168,1.645547,59.305107,0,0,0,148155,0,364650,0,0,2405.391846,25239.017578,67040.40625,0,0,0,9181.788086,0,36013.488281,0,0,0,0,0,0,0,79.630341,0,0,7857.290039,0,0,84833.71875,1015.362915,271761.15625,2351.276855,0,11.829948,5.793348,3.117758,-1.448251,1.804004,6.717038,7.854168,14.467555,18.10033,18.350491,18.786434,14.016928,409.055939,3.734814,3.208168,3.753023,2.811718,3.383741,2.992921,3.362992,2.799893,3.178425,2.507369,2.744591,2.980401,"DE","STA.DE_DEBE051",60,"automatic","background","suburban","ref","",3.6,-999,-999,13.0140239043825,12.3093227091634,11.8037848605578,11.8208764940239,13.2959760956175,16.4672398190045,20.40868,21.88884,19.810843373494,16.427975708502,14.875564516129,12.5880894308943,11.6335080645161,11.51316,11.88832,12.97616,14.4966932270916,15.4475,16.5159126984127,17.6395634920635,17.3508333333333,16.458373015873,16.0979761904762,14.8298412698413
"460",13.526796,51.462734,2.969648,4.648948,0.63049,1.165486,4.494856,93.309578,148665,3060,1020,459765,9945,511020,13515,1785,2294.375977,6196.782715,9569.736328,0,0,0,0,0,0,0,0,4207.711914,57.40979,0,12081.425781,1078.366943,20007.121094,1755.163086,0,17027.513672,45.113388,0,63340.886719,1840.766113,114025.390625,6485.536133,0,12.089746,5.8572,3.151353,-2.407772,2.224181,7.206501,8.217159,14.943404,19.361301,19.382057,19.792582,14.313283,352.139313,3.627662,3.122947,3.632682,2.718522,3.191185,2.984136,3.080581,2.488672,2.933406,2.500579,2.490079,2.68459,"DE","STA.DE_DEBB007",89,"passive","background","suburban","ref","",1.5,-999,-999,11.4455984555985,10.9159230769231,11.0670384615385,11.9687692307692,14.0792692307692,16.4594230769231,16.8668076923077,15.5008139534884,13.795390625,11.943515625,10.4788715953307,9.4488076923077,8.91242307692308,8.95065384615386,9.36573076923078,10.2990384615385,12.3638076923077,13.7946538461539,14.4228076923077,14.6921538461538,14.0170769230769,13.6701923076923,13.0076153846154,12.6435384615385
"461",13.529504,52.485296,2.906674,18.690395,16.32398,14.185006,16.972395,40.397564,0,0,0,153000,0,674475,0,0,14040.620117,97054.921875,292657.84375,0,0,0,0,0,3521.712891,0,0,0,0,0,7494.699707,0,44761.59375,0,0,33391.488281,545.449402,161.94989,177470.78125,4352.986328,516085.40625,10785.163086,257.412476,11.943172,5.870542,3.191304,-1.615774,1.837031,6.836706,8.016962,14.666605,18.483709,18.646906,19.01549,14.159541,445.793488,3.71519,3.171335,3.717733,2.795326,3.349706,2.993215,3.365533,2.797441,3.181295,2.516065,2.72065,2.952801,"DE","STA.DE_DEBE066",35,"automatic","background","urban","ref","",3.5,-999,-999,18.7530115830116,17.112277992278,16.4180694980695,17.0425868725869,19.4105405405405,24.3409652509652,29.5406563706564,30.8666409266409,27.6144401544402,23.2262790697675,20.0315503875969,17.65625,16.5672440944882,16.637137254902,17.26640625,19.065503875969,20.9715,22.6255384615385,24.1298076923077,25.4617307692308,25.4186538461539,24.5537451737452,23.1463706563707,21.1633076923077
